"'LOWER SECTION","'","'","'","'","'","'","'",
"'3 of a Kind","'Add total of all dice","'26","'27","'22","'27","'19","'20",
"'4 of a Kind","'Add total of all dice","'0","'28","'0","'22","'0","'0",
"'Full House","'SCORE 25","'25","'0","'25","'25","'25","'25",
"'SM Straight Sequence of 4","'SCORE 30","'30","'30","'30","'30","'30","'30",
"'LG Straight Sequence of 5","'SCORE 40","'40","'40","'40","'40","'40","'40",
"'YAHTZEE 5 of a Kind","'SCORE 50","'","'0","'50","'50","'50","'O",
"'Chance","'Score total of all dice","'20","'16","'22","'25","'23","'23",
"'YAHTZEE","'X FOR EACH BONUS","'","'","'","'","'X","'",
"'BONUS","'SCORE 100 PER X","'","'","'","'","'","'",
"'TOTAL Of Lower Section","'","'141","'141","'189","'169","'237","'",
"'TOTAL Of Upper Section","'","'100","'52","'99","'98","'","'138",
"'GRAND TOTAL","'","'241","'193","'288","'261","'102","'51",
"'© 1982, 2014 Hasbro,","'","'","'","'","'","'339","'189",
,,,,,,,

'Confidence Scores % (Table Cell)
""'41.06445313","'75.63476563","'75.63476563","'75.63476563","'74.85351563","'74.85351563","'83.15429688","'83.15429688",
"'39.25781250","'87.10937500","'81.64062500","'85.74218750","'86.91406250","'87.64648438","'85.98632813","'86.76757813",
"'39.72167969","'88.18359375","'82.61718750","'86.81640625","'87.98828125","'88.72070313","'87.01171875","'87.84179688",
"'39.30664063","'87.25585938","'81.73828125","'85.88867188","'87.06054688","'87.79296875","'86.08398438","'86.91406250",
"'39.03808594","'86.66992188","'81.20117188","'85.30273438","'86.42578125","'87.20703125","'85.49804688","'86.32812500",
"'38.91601563","'86.37695313","'80.90820313","'85.00976563","'86.18164063","'86.91406250","'85.25390625","'86.03515625",
"'37.98828125","'84.32617188","'79.00390625","'83.00781250","'84.13085938","'84.86328125","'83.20312500","'83.98437500",
"'36.88964844","'81.88476563","'76.70898438","'80.56640625","'81.68945313","'82.37304688","'80.81054688","'81.54296875",
"'62.45117188","'65.52734375","'42.16308594","'41.21093750","'65.38085938","'65.96679688","'64.64843750","'65.28320313",
"'62.45117188","'61.66992188","'42.16308594","'41.21093750","'61.52343750","'62.06054688","'60.88867188","'61.42578125",
"'35.62011719","'79.10156250","'74.12109375","'77.83203125","'78.90625000","'79.58984375","'78.02734375","'78.75976563",
"'35.81542969","'79.54101563","'74.51171875","'78.27148438","'79.29687500","'80.02929688","'78.46679688","'79.19921875",
"'34.61914063","'76.85546875","'72.02148438","'75.63476563","'76.66015625","'77.34375000","'75.83007813","'76.56250000",
"'46.77734375","'46.77734375","'46.77734375","'46.77734375","'64.84375000","'65.38085938","'64.11132813","'64.69726563",
