"'NOT_SELECTED Aces = 1","'Count and add only Aces","'4","'1","'x","'4","'1","'I",
"'NOT_SELECTED Twos = 2","'Count and add only Twos","'6","'8","'8","'6","'0","'8",
"'NOT_SELECTED Threes = 3","'Count and add only Threes","'9","'9","'9","'3","'9","'9",
"'NOT_SELECTED Fours = 4","'Count and add only Fours","'12","'16","'12","'12","'16","'12",
"'NOT_SELECTED Fives = 5","'Count and add only Fives","'20","'15","'15","'20","'15","'15",
"'Sixes =6","'Count and add only Sixes","'18","'18","'24","'24","'24","'18",
"'TOTAL","'","'69","'67","'68","'69","'65","'63",
"'If total score BONUS is 63 or over","'SCORE 35","'35","'35","'35","'35","'35","'35",
"'TOTAL Of Upper Section","'","'104","'102","'103","'104","'100","'98",
,,,,,,,

'Confidence Scores % (Table Cell)
""'48.60839844","'92.91992188","'90.38085938","'91.84570313","'92.38281250","'91.45507813","'91.84570313","'92.33398438",
"'47.50976563","'90.77148438","'88.28125000","'89.79492188","'90.28320313","'89.35546875","'89.74609375","'90.23437500",
"'47.70507813","'91.16210938","'88.67187500","'90.13671875","'90.67382813","'89.74609375","'90.08789063","'90.62500000",
"'47.97363281","'91.69921875","'89.16015625","'90.67382813","'91.16210938","'90.23437500","'90.62500000","'91.11328125",
"'47.43652344","'90.62500000","'88.18359375","'89.64843750","'90.13671875","'89.20898438","'89.59960938","'90.08789063",
"'47.82714844","'91.40625000","'88.91601563","'90.38085938","'90.86914063","'89.94140625","'90.33203125","'90.82031250",
"'47.97363281","'91.69921875","'89.16015625","'90.67382813","'91.16210938","'90.23437500","'90.62500000","'91.11328125",
"'47.53417969","'90.82031250","'88.33007813","'89.84375000","'90.33203125","'89.40429688","'89.79492188","'90.28320313",
"'48.95019531","'93.55468750","'91.01562500","'92.52929688","'93.06640625","'92.08984375","'92.48046875","'93.01757813",
