"'NOT_SELECTED Aces = 1","'Count and add only Aces","'2","'3","'T","'I","'1","'2",
"'NOT_SELECTED Twos = 2","'Count and add only Twos","'6","'8","'6","'4","'2","'6",
"'NOT_SELECTED Threes = 3","'Count and add only Threes","'9","'6","'6","'6","'9","'9",
"'NOT_SELECTED Fours = 4","'Count and add only Fours","'12","'16","'12","'16","'16","'12",
"'NOT_SELECTED Fives = 5","'Count and add only Fives","'15","'20","'20","'20","'15","'15",
"'SELECTED Sixes =6","'Count and add only Sixes","'24","'12","'18","'12","'18","'18",
"'TOTAL","'","'68","'65","'63","'59","'61","'62",
"'If total score BONUS is 63 or over","'SCORE 35","'35","'35","'35","'0","'0","'0",
"'TOTAL Of Upper Section","'","'103","'100","'98","'59","'61","'62",
,,,,,,,

'Confidence Scores % (Table Cell)
""'43.31054688","'92.72460938","'90.38085938","'91.84570313","'92.13867188","'91.21093750","'90.96679688","'91.60156250",
"'42.21191406","'90.38085938","'88.08593750","'89.50195313","'89.79492188","'88.91601563","'88.67187500","'89.25781250",
"'42.30957031","'90.57617188","'88.28125000","'89.74609375","'90.03906250","'89.11132813","'88.91601563","'89.50195313",
"'42.48046875","'90.96679688","'88.67187500","'90.08789063","'90.42968750","'89.50195313","'89.25781250","'89.84375000",
"'42.87109375","'91.79687500","'89.45312500","'90.86914063","'91.21093750","'90.28320313","'90.03906250","'90.67382813",
"'42.82226563","'91.69921875","'89.35546875","'90.82031250","'91.11328125","'90.18554688","'89.94140625","'90.57617188",
"'43.06640625","'92.18750000","'89.84375000","'91.30859375","'91.65039063","'90.72265625","'90.47851563","'91.06445313",
"'42.82226563","'91.69921875","'89.35546875","'90.82031250","'91.11328125","'90.18554688","'89.94140625","'90.57617188",
"'43.87207031","'93.94531250","'91.55273438","'93.01757813","'93.35937500","'92.43164063","'92.18750000","'92.82226563",
