"'Aces = 1","'Count and add only Aces","'2","'1","'P","'2","'4","'0",
"'Twos = 2","'Count and add only Twos","'6","'6","'6","'4","'2","'8",
"'Threes = 3","'Count and add only Threes","'12","'9","'9","'12","'9","'6",
"'Fours =4","'Count and add only Fours","'16","'12","'12","'16","'12","'16",
"'Fives = 5","'Count and add only Fives","'10","'20","'15","'IS","'is","'15",
"'Sixes = 6","'Count and add only Sixes","'18","'18","'18","'18","'24","'18",
"'TOTAL","'","'64","'66","'61","'67","'66","'63",
"'If total score BONUS is 63 or over","'SCORE 35","'35","'35","'0","'35","'35","'35",
"'Of Upper TOTAL Section","'-","'99","'101","'61","'102","'101","'98",
,,,,,,,

'Confidence Scores % (Table Cell)
""'56.25000000","'91.84570313","'89.50195313","'91.45507813","'91.89453125","'91.01562500","'91.21093750","'91.45507813",
"'55.71289063","'90.91796875","'88.62304688","'90.57617188","'91.01562500","'90.13671875","'90.33203125","'90.57617188",
"'54.98046875","'89.74609375","'87.50000000","'89.40429688","'89.84375000","'89.01367188","'89.16015625","'89.40429688",
"'55.46875000","'90.57617188","'88.23242188","'90.18554688","'90.67382813","'89.79492188","'89.94140625","'90.18554688",
"'55.17578125","'90.03906250","'87.74414063","'89.69726563","'90.13671875","'89.25781250","'89.45312500","'89.69726563",
"'55.37109375","'90.38085938","'88.08593750","'89.99023438","'90.47851563","'89.59960938","'89.79492188","'89.99023438",
"'55.12695313","'89.94140625","'87.64648438","'89.59960938","'90.03906250","'89.16015625","'89.35546875","'89.59960938",
"'54.93164063","'89.69726563","'87.40234375","'89.30664063","'89.74609375","'88.91601563","'89.06250000","'89.30664063",
"'56.73828125","'92.62695313","'90.23437500","'92.23632813","'92.72460938","'91.79687500","'91.99218750","'92.23632813",
