"'LOWER SECTION","'","'","'","'","'","'","'",
"'3 of a Kind","'Add total of all dice","'0","'25","'23","'25","'24","'0",
"'4 of a Kind","'Add total of all dice","'19","'0","'","'0","'17","'17",
"'Full House","'SCORE 25","'25","'25","'0","'0","'0","'25",
"'SM Straight Sequence of 4","'SCORE 30","'30","'30","'30","'30","'30","'30",
"'LG Straight Sequence of 5","'SCORE 40","'40","'","'40","'40","'0","'40",
"'YAHTZEE 5 of a Kind","'SCORE 50","'0","'0","'0","'","'50","'so",
"'Chance","'Score total of all dice","'23","'21","'22","'24","'22","'21",
"'YAHTZEE","'X FOR EACH BONUS","'","'","'","'","'","'",
"'BONUS","'SCORE 100 PER X","'","'","'","'","'","'",
"'TOTAL Of Lower Section","'","'137","'101","'115","'119","'143","'183",
"'TOTAL Of Upper Section","'","'98","'98","'101","'98","'Toy","'106",
"'GRAND TOTAL","'","'235","'199","'216","'217","'244","'289",
,,,,,,,

'Confidence Scores % (Table Cell)
""'38.72070313","'66.35742188","'66.35742188","'66.35742188","'47.16796875","'47.16796875","'46.87500000","'46.87500000",
"'37.74414063","'90.18554688","'87.35351563","'89.16015625","'89.79492188","'89.40429688","'88.76953125","'88.57421875",
"'37.71972656","'90.13671875","'87.30468750","'89.11132813","'89.79492188","'89.35546875","'88.72070313","'88.52539063",
"'37.62207031","'89.89257813","'87.06054688","'88.91601563","'89.55078125","'89.11132813","'88.47656250","'88.28125000",
"'37.15820313","'88.76953125","'85.98632813","'87.79296875","'88.42773438","'87.98828125","'87.40234375","'87.20703125",
"'37.03613281","'88.47656250","'85.69335938","'87.50000000","'88.13476563","'87.74414063","'87.10937500","'86.91406250",
"'37.10937500","'88.62304688","'85.83984375","'87.64648438","'88.28125000","'87.89062500","'87.25585938","'87.06054688",
"'36.79199219","'87.89062500","'85.10742188","'86.91406250","'87.54882813","'87.10937500","'86.52343750","'86.32812500",
"'91.35742188","'86.37695313","'83.64257813","'85.40039063","'86.03515625","'85.64453125","'85.00976563","'84.86328125",
"'91.35742188","'72.70507813","'70.41015625","'71.87500000","'72.41210938","'72.07031250","'71.58203125","'71.43554688",
"'36.79199219","'87.89062500","'85.10742188","'86.91406250","'87.54882813","'87.10937500","'86.52343750","'86.32812500",
"'36.10839844","'86.23046875","'83.54492188","'85.30273438","'85.88867188","'85.49804688","'84.91210938","'84.71679688",
"'35.86425781","'85.69335938","'83.00781250","'84.71679688","'85.35156250","'84.96093750","'84.32617188","'84.17968750",
