"'NOT_SELECTED Aces = 1","'Count and add only Aces","'T","'2","'I","'1","'2","'4",
"'NOT_SELECTED Twos = 2","'Count and add only Twos","'8","'2","'8","'6","'6","'4",
"'SELECTED Threes = 3","'Count and add only Threes","'9","'12","'9","'9","'6","'12",
"'Fours :: = 4","'Count and add only Fours","'12","'12","'12","'12","'12","'12",
"'SELECTED Fives = 5","'Count and add only Fives","'15","'IS","'20","'15","'IS","'IS",
"'SELECTED Sixes = 6","'Count and add only Sixes","'18","'24","'18","'24","'24","'18",
"'TOTAL","'","'63","'67","'68","'67","'65","'65",
"'BONUS If total score is 63 or over","'SCORE 35","'35","'35","'35","'35","'35","'35",
"'TOTAL Of Upper Section","'","'98","'102","'103","'102","'100","'100",
,,,,,,,

'Confidence Scores % (Table Cell)
""'48.04687500","'93.01757813","'90.52734375","'92.91992188","'92.91992188","'92.18750000","'91.94335938","'91.25976563",
"'47.11914063","'91.21093750","'88.81835938","'91.11328125","'91.11328125","'90.42968750","'90.18554688","'89.50195313",
"'47.19238281","'91.35742188","'88.91601563","'91.25976563","'91.25976563","'90.57617188","'90.33203125","'89.64843750",
"'46.94824219","'90.86914063","'88.47656250","'90.77148438","'90.77148438","'90.08789063","'89.89257813","'89.16015625",
"'46.80175781","'90.62500000","'88.23242188","'90.52734375","'90.52734375","'89.84375000","'89.59960938","'88.91601563",
"'46.85058594","'90.72265625","'88.28125000","'90.62500000","'90.62500000","'89.89257813","'89.69726563","'89.01367188",
"'47.50976563","'91.94335938","'89.55078125","'91.89453125","'91.89453125","'91.16210938","'90.91796875","'90.23437500",
"'46.89941406","'90.77148438","'88.37890625","'90.72265625","'90.72265625","'89.99023438","'89.79492188","'89.06250000",
"'47.77832031","'92.48046875","'90.03906250","'92.38281250","'92.38281250","'91.69921875","'91.45507813","'90.72265625",
