"'LOWER SECTION","'","'","'","'","'","'","'",
"'3 of a Kind","'Add total of all dice","'28","'22","'16","'24","'15","'23",
"'4 of a Kind","'Add total of all dice","'26","'23","'26","'0","'0","'26",
"'Full House","'SCORE 25","'0","'25","'25","'25","'25","'25",
"'SM Straight Sequence of 4","'SCORE 30","'30","'30","'30","'30","'30","'30",
"'LG Straight Sequence of 5","'SCORE 40","'40","'40","'40","'40","'40","'40",
"'YAHTZEE 5 of a Kind","'SCORE 50","'50","'50","'0","'0","'0","'x",
"'Chance","'Score total of all dice","'21","'22","'#18","'18","'22","'18",
"'YAHTZEE","'X FOR EACH BONUS","'X","'","'","'","'","'",
"'BONUS","'SCORE 100 PER X","'","'","'","'","'","'",
"'TOTAL Of Lower Section","'","'245","'212","'165","'137","'132","'162",
"'TOTAL Of Upper Section","'","'98","'102","'103","'102","'100","'100",
"'GRAND TOTAL","'","'343","'314","'268","'239","'232","'",
,,,,,,,

'Confidence Scores % (Table Cell)
""'46.36230469","'64.69726563","'64.69726563","'64.69726563","'64.59960938","'64.59960938","'68.75000000","'68.75000000",
"'46.02050781","'91.35742188","'87.30468750","'88.86718750","'90.91796875","'90.62500000","'89.59960938","'88.81835938",
"'46.16699219","'91.69921875","'87.59765625","'89.16015625","'91.25976563","'90.96679688","'89.89257813","'89.11132813",
"'46.31347656","'91.99218750","'87.89062500","'89.45312500","'91.55273438","'91.25976563","'90.18554688","'89.40429688",
"'46.11816406","'91.55273438","'87.45117188","'89.06250000","'91.11328125","'90.82031250","'89.79492188","'89.01367188",
"'45.04394531","'89.45312500","'85.44921875","'86.96289063","'88.96484375","'88.72070313","'87.69531250","'86.91406250",
"'44.58007813","'88.52539063","'84.57031250","'86.08398438","'88.08593750","'87.84179688","'86.81640625","'86.03515625",
"'44.16503906","'87.74414063","'83.78906250","'85.30273438","'87.30468750","'87.01171875","'85.98632813","'85.25390625",
"'91.99218750","'89.11132813","'85.10742188","'86.62109375","'88.67187500","'88.37890625","'87.35351563","'86.57226563",
"'91.99218750","'79.05273438","'75.48828125","'76.85546875","'78.66210938","'78.41796875","'77.49023438","'76.80664063",
"'45.45898438","'90.28320313","'86.23046875","'87.79296875","'89.84375000","'89.55078125","'88.52539063","'87.74414063",
"'44.89746094","'89.16015625","'85.15625000","'86.66992188","'88.72070313","'88.42773438","'87.40234375","'86.62109375",
"'46.11816406","'91.55273438","'87.45117188","'89.06250000","'91.11328125","'90.82031250","'89.79492188","'89.01367188",
