"'Aces = 1","'Count and add only Aces","'G 2","'4","'","'I","'I","'0",
"'NOT_SELECTED Twos = 2","'Count and add only Twos","'6","'4","'","'6","'6","'4",
"'Threes = 3","'Count and add only Threes","'9","'12","'12","'12","'9","'12",
"'NOT_SELECTED Fours : = 4","'Count and add only Fours","'16","'8","'16","'12","'16","'16",
"'Fives : = 5","'Count and add only Fives","'15","'20","'20","'15","'20","'15",
"'Sixes = 6","'Count and add only Sixes","'18","'24","'18","'18","'18","'24",
"'TOTAL","'","'66","'7Z","'67","'64","'70","'71",
"'If total score BONUS is 63 or over","'SCORE 35","'35","'35","'35","'35","'35","'35",
"'Of Upper TOTAL Section","'","'101","'107","'102","'99","'105","'106",
,,,,,,,

'Confidence Scores % (Table Cell)
""'46.63085938","'93.11523438","'90.67382813","'92.67578125","'92.23632813","'91.45507813","'91.94335938","'91.35742188",
"'45.55664063","'90.96679688","'88.57421875","'90.52734375","'90.08789063","'89.30664063","'89.84375000","'89.20898438",
"'45.72753906","'91.30859375","'88.91601563","'90.82031250","'90.42968750","'89.64843750","'90.13671875","'89.55078125",
"'45.62988281","'91.11328125","'88.72070313","'90.67382813","'90.23437500","'89.45312500","'89.94140625","'89.35546875",
"'45.31250000","'90.47851563","'88.13476563","'90.03906250","'89.64843750","'88.86718750","'89.35546875","'88.76953125",
"'45.94726563","'91.79687500","'89.35546875","'91.30859375","'90.86914063","'90.08789063","'90.62500000","'89.99023438",
"'45.77636719","'91.40625000","'89.01367188","'90.91796875","'90.52734375","'89.74609375","'90.23437500","'89.64843750",
"'45.41015625","'90.67382813","'88.28125000","'90.23437500","'89.79492188","'89.01367188","'89.55078125","'88.96484375",
"'47.16796875","'94.18945313","'91.69921875","'93.70117188","'93.26171875","'92.48046875","'92.96875000","'92.38281250",
