"'Aces = 1","'Count and add only Aces","'1","'2","'4","'2","'I","'I",
"'Twos = 2","'Count and add only Twos","'4","'6","'0","'6","'2","'8",
"'Threes = 3","'Count and add only Threes","'9","'6","'12","'9","'12","'",
"'Fours :: = 4","'Count and add only Fours","'12","'16","'9 I","'12","'12","'12",
"'Fives : = 5","'Count and add only Fives","'20","'20","'IS","'20","'IS","'15",
"'Sixes = 6","'Count and add only Sixes","'18","'18","'24","'18","'24","'6",
"'TOTAL","'","'64","'68","'64","'67","'66","'44",
"'If total score BONUS is 63 or over","'SCORE 35","'35","'35","'35","'35","'35","'0",
"'TOTAL Of Upper Section","'","'99","'103","'99","'102","'101","'44",
,,,,,,,

'Confidence Scores % (Table Cell)
""'41.11328125","'91.25976563","'89.25781250","'90.72265625","'90.33203125","'90.33203125","'90.18554688","'89.64843750",
"'40.82031250","'90.62500000","'88.67187500","'90.13671875","'89.74609375","'89.74609375","'89.59960938","'89.01367188",
"'40.74707031","'90.42968750","'88.47656250","'89.94140625","'89.55078125","'89.55078125","'89.40429688","'88.86718750",
"'40.69824219","'90.38085938","'88.37890625","'89.84375000","'89.45312500","'89.45312500","'89.30664063","'88.76953125",
"'40.55175781","'90.03906250","'88.08593750","'89.50195313","'89.11132813","'89.11132813","'88.96484375","'88.42773438",
"'41.23535156","'91.55273438","'89.55078125","'91.01562500","'90.62500000","'90.62500000","'90.47851563","'89.89257813",
"'40.79589844","'90.57617188","'88.62304688","'90.08789063","'89.69726563","'89.69726563","'89.55078125","'89.01367188",
"'40.40527344","'89.69726563","'87.74414063","'89.20898438","'88.76953125","'88.76953125","'88.67187500","'88.08593750",
"'41.62597656","'92.38281250","'90.38085938","'91.89453125","'91.45507813","'91.45507813","'91.30859375","'90.77148438",
