"'NOT_SELECTED Aces = 1","'Count and add only Aces","'X","'3","'1","'4","'1","'1",
"'SELECTED Twos = 2","'Count and add only Twos","'6","'8","'4","'6","'6","'4",
"'SELECTED Threes = 3","'Count and add only Threes","'9","'9","'12","'6","'12","'0",
"'NOT_SELECTED Fours = 4","'Count and add only Fours","'12","'12","'16","'16","'8","'16",
"'SELECTED Fives = 5","'Count and add only Fives","'IS","'10","'10","'10","'IS","'25",
"'SELECTED Sixes = 6","'Count and add only Sixes","'24","'30","'24","'24","'24","'18",
"'TOTAL","'","'66","'72","'67","'66","'66","'64",
"'If total score BONUS is 63 or over","'SCORE 35","'35","'35","'35","'35","'35","'35",
"'Of Upper TOTAL Section","'","'101","'107","'102","'101","'101","'99",
,,,,,,,

'Confidence Scores % (Table Cell)
""'45.62988281","'91.25976563","'89.94140625","'91.84570313","'91.55273438","'90.72265625","'91.01562500","'90.13671875",
"'45.53222656","'91.06445313","'89.74609375","'91.65039063","'91.35742188","'90.52734375","'90.82031250","'89.94140625",
"'44.99511719","'89.99023438","'88.72070313","'90.57617188","'90.28320313","'89.45312500","'89.79492188","'88.91601563",
"'44.79980469","'89.59960938","'88.28125000","'90.13671875","'89.84375000","'89.06250000","'89.35546875","'88.47656250",
"'45.09277344","'90.18554688","'88.91601563","'90.77148438","'90.47851563","'89.64843750","'89.94140625","'89.06250000",
"'44.94628906","'89.89257813","'88.62304688","'90.47851563","'90.18554688","'89.35546875","'89.69726563","'88.81835938",
"'45.38574219","'90.77148438","'89.45312500","'91.30859375","'91.01562500","'90.18554688","'90.52734375","'89.64843750",
"'44.45800781","'88.91601563","'87.59765625","'89.45312500","'89.16015625","'88.33007813","'88.67187500","'87.79296875",
"'46.24023438","'92.48046875","'91.16210938","'93.01757813","'92.77343750","'91.89453125","'92.23632813","'91.30859375",
