"'NOT_SELECTED Aces = 1","'Count and add only Aces","'I","'2","'4","'","'0","'2",
"'NOT_SELECTED Twos = 2","'Count and add only Twos","'8","'6","'6","'6","'6","'8",
"'NOT_SELECTED Threes = 3","'Count and add only Threes","'6","'6","'6","'9","'12","'9",
"'NOT_SELECTED Fours = 4","'Count and add only Fours","'12","'12","'20","'12","'16","'8",
"'NOT_SELECTED Fives = 5","'Count and add only Fives","'15","'15","'15","'15","'10","'15",
"'Sixes =6","'Count and add only Sixes","'24","'18","'24","'D30","'6","'0",
"'TOTAL","'","'66","'59","'75","'73","'50","'42",
"'If total score BONUS is 63 or over","'SCORE 35","'35","'0","'35","'35","'","'0",
"'Of Upper TOTAL Section","'","'101","'59","'110","'108","'50","'42",
,,,,,,,

'Confidence Scores % (Table Cell)
""'47.60742188","'92.08984375","'90.13671875","'92.04101563","'92.13867188","'91.60156250","'91.60156250","'91.50390625",
"'46.33789063","'89.64843750","'87.69531250","'89.59960938","'89.69726563","'89.11132813","'89.11132813","'89.01367188",
"'45.87402344","'88.76953125","'86.81640625","'88.72070313","'88.76953125","'88.23242188","'88.23242188","'88.13476563",
"'46.45996094","'89.84375000","'87.93945313","'89.84375000","'89.89257813","'89.35546875","'89.35546875","'89.25781250",
"'46.36230469","'89.69726563","'87.74414063","'89.64843750","'89.74609375","'89.16015625","'89.16015625","'89.06250000",
"'46.11816406","'89.20898438","'87.30468750","'89.16015625","'89.25781250","'88.72070313","'88.72070313","'88.62304688",
"'46.38671875","'89.74609375","'87.79296875","'89.69726563","'89.79492188","'89.20898438","'89.20898438","'89.11132813",
"'46.45996094","'89.84375000","'87.93945313","'89.84375000","'89.89257813","'89.35546875","'89.35546875","'89.25781250",
"'47.60742188","'92.08984375","'90.13671875","'92.04101563","'92.13867188","'91.60156250","'91.60156250","'91.50390625",
