"'LOWER SECTION","'","'","'","'","'","'","'",
"'3 of a Kind","'Add total of all dice","'","'27","'24","'Q","'24","'0",
"'4 of a Kind","'Add total of all dice","'0","'","'&","'","'0","'",
"'Full House","'SCORE 25","'0","'25","'25","'25","'25","'25",
"'SM Straight Sequence of 4","'SCORE 30","'30","'&","'30","'30","'30","'30",
"'LG Straight Sequence of 5","'SCORE 40","'40","'40","'40","'40","'0","'0",
"'YAHTZEE 5 of a Kind","'SCORE 50","'0","'","'","'","'0","'",
"'Chance","'Score total of all dice","'18","'20","'21","'23","'24","'19",
"'YAHTZEE","'X FOR EACH BONUS","'","'","'","'","'","'",
"'BONUS","'SCORE 100 PER X","'","'","'","'","'","'",
"'TOTAL Of Lower Section","'","'88","'112","'140","'118","'103","'74",
"'TOTAL Of Upper Section","'","'100","'106","'98","'60","'100","'",
"'GRAND TOTAL","'","'188","'218","'238","'178","'203","'52",
"'©1982, 2014 Hasbro,","'","'","'","'","'","'","'126",
,,,,,,,

'Confidence Scores % (Table Cell)
""'41.62597656","'53.71093750","'53.71093750","'53.71093750","'53.71093750","'53.71093750","'62.35351563","'62.35351563",
"'42.23632813","'90.23437500","'87.10937500","'88.47656250","'87.45117188","'89.45312500","'88.91601563","'89.40429688",
"'41.67480469","'89.01367188","'85.93750000","'87.30468750","'86.23046875","'88.23242188","'87.69531250","'88.18359375",
"'41.62597656","'88.91601563","'85.83984375","'87.20703125","'86.18164063","'88.13476563","'87.59765625","'88.08593750",
"'41.06445313","'87.69531250","'84.66796875","'85.98632813","'84.96093750","'86.96289063","'86.42578125","'86.91406250",
"'39.91699219","'85.25390625","'82.32421875","'83.59375000","'82.61718750","'84.52148438","'83.98437500","'84.47265625",
"'40.06347656","'85.59570313","'82.61718750","'83.93554688","'82.95898438","'84.86328125","'84.32617188","'84.81445313",
"'39.28222656","'83.88671875","'81.00585938","'82.27539063","'81.29882813","'83.15429688","'82.66601563","'83.15429688",
"'91.25976563","'75.92773438","'73.29101563","'74.46289063","'73.58398438","'75.29296875","'74.80468750","'75.24414063",
"'91.25976563","'67.82226563","'65.47851563","'66.50390625","'65.72265625","'67.23632813","'66.84570313","'67.18750000",
"'40.86914063","'87.25585938","'84.27734375","'85.59570313","'84.57031250","'86.52343750","'85.98632813","'86.47460938",
"'39.08691406","'83.49609375","'80.61523438","'81.88476563","'80.90820313","'82.76367188","'82.22656250","'82.71484375",
"'40.42968750","'86.32812500","'83.34960938","'84.66796875","'83.64257813","'85.59570313","'85.05859375","'85.54687500",
"'46.87500000","'46.87500000","'46.87500000","'46.87500000","'46.87500000","'46.87500000","'68.60351563","'68.99414063",
