"'LOWER SECTION","'","'","'","'","'","'","'",
"'3 of a Kind","'Add total of all dice","'11","'25","'19","'24","'0","'19",
"'4 of a Kind","'Add total of all dice","'","'0","'","'26","'7","'0",
"'Full House","'SCORE 25","'0","'25","'25","'25","'25","'25",
"'SM Straight Sequence of 4","'SCORE 30","'30","'30","'30","'30","'30","'30",
"'LG Straight Sequence of 5","'SCORE 40","'0","'0","'40","'0","'0","'0",
"'YAHTZEE 5 of a Kind","'SCORE 50","'0","'0","'0","'0","'50","'50",
"'Chance","'Score total of all dice","'21","'25","'22","'19","'23","'23",
"'YAHTZEE","'X FOR EACH BONUS","'","'","'","'","'","'X",
"'BONUS","'SCORE TOO PER X 50","'","'","'","'","'","'",
"'TOTAL Of Lower Section","'","'62","'105","'136","'124","'135","'197",
"'TOTAL Of Upper Section","'","'102","'102","'60","'49","'101","'100",
"'GRAND TOTAL","'","'164","'207","'196","'173","'236","'297",
,,,,,,,

'Confidence Scores % (Table Cell)
""'45.33691406","'59.91210938","'59.91210938","'59.91210938","'65.23437500","'65.23437500","'73.63281250","'73.63281250",
"'45.99609375","'93.11523438","'89.20898438","'90.57617188","'91.74804688","'91.40625000","'89.35546875","'89.11132813",
"'46.19140625","'93.50585938","'89.59960938","'90.91796875","'92.08984375","'91.79687500","'89.74609375","'89.50195313",
"'45.53222656","'92.18750000","'88.28125000","'89.64843750","'90.77148438","'90.47851563","'88.42773438","'88.23242188",
"'45.28808594","'91.69921875","'87.84179688","'89.16015625","'90.33203125","'89.99023438","'87.98828125","'87.74414063",
"'44.36035156","'89.79492188","'86.03515625","'87.30468750","'88.42773438","'88.13476563","'86.13281250","'85.93750000",
"'44.82421875","'90.72265625","'86.91406250","'88.23242188","'89.35546875","'89.06250000","'87.06054688","'86.81640625",
"'44.55566406","'90.18554688","'86.42578125","'87.74414063","'88.86718750","'88.52539063","'86.57226563","'86.32812500",
"'93.50585938","'91.84570313","'87.98828125","'89.30664063","'90.47851563","'90.13671875","'88.13476563","'87.89062500",
"'93.50585938","'83.83789063","'80.32226563","'81.54296875","'82.61718750","'82.32421875","'80.46875000","'80.27343750",
"'44.72656250","'90.52734375","'86.76757813","'88.03710938","'89.20898438","'88.86718750","'86.86523438","'86.66992188",
"'44.31152344","'89.69726563","'85.93750000","'87.20703125","'88.33007813","'88.03710938","'86.03515625","'85.83984375",
"'46.33789063","'93.79882813","'89.84375000","'91.21093750","'92.38281250","'92.04101563","'89.99023438","'89.74609375",
