"'Aces = 1","'Count and add only Aces","'4","'","'MD","'1","'1","'",
"'Twos = 2","'Count and add only Twos","'6","'10","'6","'4","'8","'8",
"'Threes = 3","'Count and add only Threes","'12","'12","'9","'12","'12","'12",
"'Fours 4","'Count and add only Fours","'12","'16","'0","'16","'12","'16",
"'Fives = 5","'Count and add only Fives","'15","'10","'20","'10","'15","'10",
"'Sixes = 6","'Count and add only Sixes","'18","'18","'24","'6","'18","'18",
"'TOTAL","'","'67","'67","'60","'49","'66","'65",
"'If total score BONUS is 63 or over","'SCORE 35","'35","'35","'0","'0","'35","'35",
"'Of Upper TOTAL Section","'","'102","'102","'60","'49","'101","'100",
,,,,,,,

'Confidence Scores % (Table Cell)
""'42.23632813","'92.48046875","'89.94140625","'91.74804688","'91.94335938","'91.25976563","'91.01562500","'90.96679688",
"'41.82128906","'91.55273438","'89.01367188","'90.82031250","'91.01562500","'90.33203125","'90.08789063","'90.03906250",
"'41.06445313","'89.89257813","'87.45117188","'89.16015625","'89.40429688","'88.72070313","'88.47656250","'88.42773438",
"'41.50390625","'90.86914063","'88.37890625","'90.13671875","'90.38085938","'89.69726563","'89.45312500","'89.40429688",
"'41.06445313","'89.89257813","'87.45117188","'89.16015625","'89.40429688","'88.72070313","'88.47656250","'88.42773438",
"'41.50390625","'90.82031250","'88.33007813","'90.08789063","'90.33203125","'89.64843750","'89.40429688","'89.35546875",
"'41.30859375","'90.42968750","'87.93945313","'89.69726563","'89.89257813","'89.20898438","'89.01367188","'88.96484375",
"'41.04003906","'89.84375000","'87.40234375","'89.11132813","'89.35546875","'88.67187500","'88.42773438","'88.37890625",
"'42.30957031","'92.62695313","'90.08789063","'91.84570313","'92.08984375","'91.40625000","'91.16210938","'91.11328125",
