"'LOWER SECTION","'","'","'","'","'","'","'",
"'3 of a Kind","'Add total of all dice","'20","'26","'26","'0","'22","'26",
"'4 of a Kind","'Add total of all dice","'","'","'19","'19","'22","'",
"'Full House","'SCORE 25","'0","'25","'25","'25","'25","'0",
"'SM Straight Sequence of 4","'SCORE 30","'30","'30","'30","'30","'30","'30",
"'LG Straight Sequence of 5","'SCORE 40","'40","'40","'40","'40","'40","'40",
"'YAHTZEE 5 of a Kind","'SCORE 50","'50","'0","'0","'B","'50","'x",
"'Chance","'Score total of all dice","'21","'20","'22","'26","'24","'18",
"'YAHTZEE","'X FOR EACH BONUS","'","'","'","'","'","'",
"'BONUS","'SCORE 100 PER X","'","'","'","'","'","'",
"'TOTAL Of Lower Section","'","'161","'141","'162","'140","'213","'114",
"'TOTAL Of Upper Section","'","'107","'58","'108","'101","'101","'102",
"'GRAND TOTAL","'","'268","'199","'270","'241","'","'",
,,,,,,,

'Confidence Scores % (Table Cell)
""'60.83984375","'75.19531250","'75.19531250","'75.19531250","'70.89843750","'70.89843750","'68.99414063","'68.99414063",
"'59.61914063","'91.84570313","'90.57617188","'91.74804688","'91.79687500","'90.03906250","'90.82031250","'90.72265625",
"'59.52148438","'91.69921875","'90.42968750","'91.65039063","'91.69921875","'89.89257813","'90.67382813","'90.57617188",
"'58.93554688","'90.77148438","'89.50195313","'90.67382813","'90.72265625","'89.01367188","'89.74609375","'89.64843750",
"'59.03320313","'90.91796875","'89.64843750","'90.82031250","'90.86914063","'89.11132813","'89.84375000","'89.79492188",
"'58.44726563","'90.08789063","'88.81835938","'89.99023438","'90.03906250","'88.28125000","'89.01367188","'88.91601563",
"'58.34960938","'89.89257813","'88.62304688","'89.79492188","'89.84375000","'88.13476563","'88.81835938","'88.76953125",
"'57.42187500","'88.47656250","'87.20703125","'88.37890625","'88.42773438","'86.71875000","'87.45117188","'87.35351563",
"'94.58007813","'90.28320313","'89.01367188","'90.23437500","'90.28320313","'88.52539063","'89.25781250","'89.16015625",
"'94.58007813","'83.88671875","'82.71484375","'83.78906250","'83.83789063","'82.22656250","'82.91015625","'82.81250000",
"'58.15429688","'89.55078125","'88.28125000","'89.45312500","'89.50195313","'87.79296875","'88.52539063","'88.42773438",
"'57.61718750","'88.76953125","'87.50000000","'88.67187500","'88.72070313","'87.01171875","'87.69531250","'87.64648438",
"'60.00976563","'92.48046875","'91.16210938","'92.38281250","'92.43164063","'90.67382813","'91.40625000","'91.30859375",
