"'LOWER SECTION","'","'","'","'","'","'","'",
"'3 of a Kind","'Add total of all dice","'25","'22","'28","'$23","'26","'27",
"'4 of a Kind","'Add total of all dice","'27","'26","'0","'27","'0","'0",
"'Full House","'SCORE 25","'25","'25","'25","'0","'25","'25",
"'SM Straight Sequence of 4","'SCORE 30","'30","'30","'30","'30","'30","'30",
"'LG Straight Sequence of 5","'SCORE 40","'40","'40","'40","'40","'40","'40",
"'YAHTZEE 5 of a Kind","'SCORE 50","'50","'0","'0","'","'50","'50",
"'Chance","'Score total of all dice","'22","'22","'24","'16","'22","'24",
"'YAHTZEE","'X FOR EACH BONUS","'","'","'","'","'","'",
"'BONUS","'SCORE 100 PER X","'","'","'","'","'","'",
"'TOTAL Of Lower Section","'","'219","'165","'147","'136","'193","'196",
"'TOTAL Of Upper Section","'","'102","'98","'100","'102","'62","'",
"'GRAND TOTAL","'","'321","'263","'247","'238","'255","'102 298",
"'","'","'","'","'","'","'","'",
,,,,,,,

'Confidence Scores % (Table Cell)
""'46.36230469","'88.18359375","'88.18359375","'93.21289063","'40.91796875","'40.91796875","'90.96679688","'93.26171875",
"'45.80078125","'91.35742188","'89.20898438","'92.08984375","'92.23632813","'90.67382813","'89.84375000","'92.13867188",
"'45.94726563","'91.65039063","'89.45312500","'92.38281250","'92.52929688","'90.91796875","'90.13671875","'92.43164063",
"'45.65429688","'91.06445313","'88.91601563","'91.84570313","'91.94335938","'90.38085938","'89.59960938","'91.89453125",
"'45.26367188","'90.28320313","'88.13476563","'91.01562500","'91.16210938","'89.59960938","'88.81835938","'91.06445313",
"'44.53125000","'88.86718750","'86.76757813","'89.55078125","'89.69726563","'88.18359375","'87.40234375","'89.59960938",
"'44.65332031","'89.06250000","'86.96289063","'89.79492188","'89.94140625","'88.37890625","'87.59765625","'89.84375000",
"'43.89648438","'87.59765625","'85.54687500","'88.33007813","'88.42773438","'86.91406250","'86.13281250","'88.33007813",
"'92.04101563","'84.76562500","'82.76367188","'85.44921875","'85.59570313","'84.08203125","'83.34960938","'85.49804688",
"'92.04101563","'82.42187500","'80.46875000","'83.10546875","'83.25195313","'81.78710938","'81.05468750","'83.15429688",
"'44.72656250","'89.20898438","'87.10937500","'89.94140625","'90.08789063","'88.52539063","'87.74414063","'89.99023438",
"'43.62792969","'87.01171875","'84.96093750","'87.74414063","'87.89062500","'86.37695313","'85.59570313","'87.79296875",
"'43.87207031","'87.54882813","'85.49804688","'88.28125000","'88.37890625","'86.86523438","'86.08398438","'88.28125000",
"'42.91992188","'42.91992188","'42.91992188","'64.59960938","'64.69726563","'63.57421875","'62.98828125","'64.59960938",
