"'LOWER SECTION","'","'","'","'","'","'","'",
"'3 of a Kind","'Add total of all dice","'21","'23","'14","'0","'25","'206",
"'4 of a Kind","'Add total of all dice","'","'29","'0","'29","'0","'$22",
"'Full House","'SCORE 25","'25","'25","'25","'25","'","'0",
"'SM Straight Sequence of 4","'SCORE 30","'30","'30","'30","'30","'30","'30",
"'LG Straight Sequence of 5","'SCORE 40","'40","'40","'40","'40","'40","'40",
"'YAHTZEE 5 of a Kind","'SCORE 50","'0","'50","'0","'0","'50","'0",
"'Chance","'Score total of all dice","'26","'14","'23","'24","'23","'17",
"'YAHTZEE","'X FOR EACH BONUS","'","'","'","'","'","'",
"'BONUS","'SCORE 100 PER X","'","'","'","'","'","'",
"'TOTAL Of Lower Section","'","'142","'202","'132","'148","'168","'135",
"'TOTAL Of Upper Section","'","'60","'45","'98","'105","'99","'103",
"'GRAND TOTAL","'","'202","'247","'230","'253","'267","'238",
,,,,,,,

'Confidence Scores % (Table Cell)
""'63.33007813","'63.23242188","'63.23242188","'63.23242188","'66.89453125","'66.89453125","'59.81445313","'59.81445313",
"'64.01367188","'92.82226563","'89.11132813","'90.62500000","'91.25976563","'91.89453125","'90.67382813","'90.33203125",
"'63.67187500","'92.28515625","'88.62304688","'90.08789063","'90.77148438","'91.40625000","'90.13671875","'89.84375000",
"'62.84179688","'91.11328125","'87.50000000","'88.96484375","'89.59960938","'90.23437500","'89.01367188","'88.67187500",
"'63.23242188","'91.65039063","'88.03710938","'89.50195313","'90.13671875","'90.77148438","'89.55078125","'89.20898438",
"'63.72070313","'92.38281250","'88.72070313","'90.18554688","'90.82031250","'91.50390625","'90.23437500","'89.89257813",
"'63.18359375","'91.60156250","'87.98828125","'89.45312500","'90.08789063","'90.72265625","'89.50195313","'89.16015625",
"'62.64648438","'90.82031250","'87.20703125","'88.67187500","'89.30664063","'89.94140625","'88.72070313","'88.37890625",
"'80.66406250","'89.55078125","'85.98632813","'87.40234375","'88.03710938","'88.67187500","'87.45117188","'87.15820313",
"'80.66406250","'86.57226563","'83.15429688","'84.52148438","'85.15625000","'85.74218750","'84.57031250","'84.27734375",
"'63.18359375","'91.55273438","'87.93945313","'89.40429688","'90.03906250","'90.67382813","'89.45312500","'89.11132813",
"'63.08593750","'91.45507813","'87.84179688","'89.30664063","'89.94140625","'90.62500000","'89.35546875","'89.06250000",
"'65.47851563","'94.87304688","'91.11328125","'92.62695313","'93.31054688","'93.99414063","'92.67578125","'92.38281250",
