"'Aces = 1","'Count and add only Aces","'I","'2","'21","'P","'H","'2",
"'Twos = 2","'Count and add only Twos","'4","'0","'6","'4","'4","'8",
"'Threes = 3","'Count and add only Threes","'6","'3","'9","'9","'9","'12",
"'Fours : : = 4","'Count and add only Fours","'16","'12","'8","'12","'12","'8",
"'Fives = 5","'Count and add only Fives","'15","'10","'20","'20","'20","'20",
"'Sixes = 6","'Count and add only Sixes","'18","'18","'18","'24","'18","'18",
"'TOTAL","'","'60","'45","'63","'70","'64","'the 68",
"'If total score BONUS is 63 or over","'SCORE 35","'0","'0","'35","'35","'35","'35",
"'TOTAL Of Upper Section","'","'60","'45","'98","'105","'99","'103",
,,,,,,,

'Confidence Scores % (Table Cell)
""'41.57714844","'92.91992188","'91.25976563","'92.43164063","'92.52929688","'92.43164063","'92.04101563","'92.72460938",
"'40.28320313","'89.99023438","'88.37890625","'89.55078125","'89.64843750","'89.55078125","'89.16015625","'89.79492188",
"'40.28320313","'89.99023438","'88.37890625","'89.55078125","'89.64843750","'89.55078125","'89.16015625","'89.79492188",
"'40.86914063","'91.30859375","'89.69726563","'90.82031250","'90.91796875","'90.82031250","'90.47851563","'91.11328125",
"'40.40527344","'90.28320313","'88.67187500","'89.79492188","'89.89257813","'89.79492188","'89.45312500","'90.08789063",
"'40.99121094","'91.55273438","'89.89257813","'91.06445313","'91.16210938","'91.06445313","'90.72265625","'91.35742188",
"'40.84472656","'91.25976563","'89.64843750","'90.82031250","'90.86914063","'90.82031250","'90.42968750","'91.06445313",
"'40.23437500","'89.89257813","'88.28125000","'89.45312500","'89.55078125","'89.45312500","'89.06250000","'89.69726563",
"'41.18652344","'91.99218750","'90.38085938","'91.55273438","'91.65039063","'91.55273438","'91.16210938","'91.84570313",
