"'Aces = 1","'Count and add only Aces","'H 2","'4","'I","'3","'I","'",
"'Twos = 2","'Count and add only Twos","'2","'2","'4","'4","'8","'4",
"'Threes = 3","'Count and add only Threes","'9","'12","'9","'6","'12","'9",
"'Fours = 4","'Count and add only Fours","'16","'12","'4","'12","'12","'12",
"'Fives = 5","'Count and add only Fives","'20","'10","'15","'15","'15","'20",
"'Sixes = 6","'Count and add only Sixes","'18","'18","'18","'18","'12","'24",
"'TOTAL","'","'67","'58","'51","'58","'60","'70",
"'If total score BONUS is 63 or over","'SCORE 35","'35","'0","'0","'0","'0","'35",
"'TOTAL Of Upper Section","'","'102","'58","'51","'58","'60","'105",
"'LOWER SECTION","'","'","'","'","'","'","'",
"'3 of a Kind","'Add total of all dice","'27","'0","'26","'23","'28","'24",
"'4 of a Kind","'Add total of all dice","'10","'0","'13","'28","'26","'0",
"'Full House","'SCORE 25","'25","'25","'25","'25","'25","'25",
"'SM Straight Sequence of 4","'SCORE 30","'30","'30","'30","'30","'30","'30",
"'LG Straight Sequence of 5","'SCORE 40","'40","'40","'40","'40","'40","'40",
"'YAHTZEE 5 of a Kind","'SCORE 50","'50","''50","'50","'","'50","'50",
"'Chance","'Score total of all dice","'25","'19","'27","'21","'26","'18",
"'YAHTZEE","'X FOR EACH BONUS","'","'","'X","'","'","'",
"'BONUS","'SCORE 100 PER X","'","'","'","'","'","'",
"'TOTAL Of Lower Section","'","'207","'164","'321","'168","'225","'187",
"'TOTAL Of Upper Section","'","'102","'58","'51","'58","'60","'105",
"'GRAND TOTAL","'","'309","'222","'372","'226","'285","'292",
,,,,,,,

'Confidence Scores % (Table Cell)
""'47.26562500","'93.60351563","'90.77148438","'92.38281250","'93.99414063","'93.31054688","'92.08984375","'92.04101563",
"'46.28906250","'91.69921875","'88.91601563","'90.47851563","'92.04101563","'91.40625000","'90.18554688","'90.13671875",
"'46.48437500","'92.08984375","'89.30664063","'90.86914063","'92.48046875","'91.84570313","'90.62500000","'90.57617188",
"'46.60644531","'92.33398438","'89.55078125","'91.11328125","'92.72460938","'92.04101563","'90.82031250","'90.77148438",
"'45.82519531","'90.77148438","'88.03710938","'89.59960938","'91.16210938","'90.52734375","'89.30664063","'89.25781250",
"'46.48437500","'92.08984375","'89.30664063","'90.86914063","'92.48046875","'91.84570313","'90.62500000","'90.57617188",
"'46.38671875","'91.84570313","'89.06250000","'90.67382813","'92.23632813","'91.60156250","'90.38085938","'90.33203125",
"'46.04492188","'91.21093750","'88.42773438","'89.99023438","'91.60156250","'90.91796875","'89.74609375","'89.69726563",
"'46.97265625","'93.06640625","'90.23437500","'91.79687500","'93.40820313","'92.77343750","'91.55273438","'91.50390625",
"'44.87304688","'68.01757813","'68.01757813","'68.01757813","'62.06054688","'62.06054688","'69.77539063","'69.77539063",
"'46.72851563","'92.57812500","'89.74609375","'91.35742188","'92.96875000","'92.28515625","'91.06445313","'91.01562500",
"'46.16699219","'91.45507813","'88.67187500","'90.23437500","'91.79687500","'91.16210938","'89.94140625","'89.89257813",
"'46.19140625","'91.50390625","'88.72070313","'90.28320313","'91.84570313","'91.21093750","'89.99023438","'89.94140625",
"'46.09375000","'91.30859375","'88.52539063","'90.08789063","'91.69921875","'91.01562500","'89.84375000","'89.79492188",
"'45.23925781","'89.59960938","'86.86523438","'88.42773438","'89.99023438","'89.35546875","'88.13476563","'88.13476563",
"'45.82519531","'90.77148438","'88.03710938","'89.59960938","'91.16210938","'90.52734375","'89.30664063","'89.25781250",
"'45.55664063","'90.23437500","'87.50000000","'89.01367188","'90.57617188","'89.94140625","'88.76953125","'88.72070313",
"'85.98632813","'88.96484375","'86.23046875","'87.79296875","'89.30664063","'88.67187500","'87.50000000","'87.45117188",
"'85.98632813","'84.66796875","'82.08007813","'83.54492188","'85.00976563","'84.42382813","'83.30078125","'83.25195313",
"'45.43457031","'89.99023438","'87.25585938","'88.81835938","'90.33203125","'89.69726563","'88.52539063","'88.47656250",
"'44.72656250","'88.62304688","'85.93750000","'87.45117188","'88.96484375","'88.33007813","'87.20703125","'87.15820313",
"'47.33886719","'93.75000000","'90.91796875","'92.52929688","'94.14062500","'93.45703125","'92.23632813","'92.18750000",
