"'Aces = 1","'Count and add only Aces","'3","'3","'f 2","'2","'3","'2",
"'Twos =2","'Count and add only Twos","'8","'4","'8","'8","'4","'8",
"'Threes = 3","'Count and add only Threes","'12","'12","'9","'6","'12","'12",
"'Fours =4","'Count and add only Fours","'16","'12","'12","'16","'12","'12",
"'Fives : = 5","'Count and add only Fives","'15","'15","'IS","'IS","'IS","'15",
"'Sixes =6","'Count and add only Sixes","'18","'24","'18","'24","'6","'24",
"'TOTAL","'","'72","'70","'64","'71","'52","'73",
"'If total score BONUS is 63 or over","'SCORE 35","'35","'35","'35","'35","'0","'35",
"'TOTAL Of Upper Section","'","'107","'105","'99","'106","'52","'108",
,,,,,,,

'Confidence Scores % (Table Cell)
""'44.75097656","'93.26171875","'91.01562500","'92.43164063","'92.87109375","'91.84570313","'92.77343750","'92.18750000",
"'43.72558594","'91.16210938","'88.96484375","'90.33203125","'90.72265625","'89.79492188","'90.67382813","'90.08789063",
"'43.53027344","'90.72265625","'88.52539063","'89.89257813","'90.33203125","'89.35546875","'90.23437500","'89.69726563",
"'43.82324219","'91.35742188","'89.11132813","'90.52734375","'90.91796875","'89.94140625","'90.82031250","'90.28320313",
"'43.87207031","'91.45507813","'89.20898438","'90.62500000","'91.01562500","'90.03906250","'90.91796875","'90.38085938",
"'43.62792969","'90.91796875","'88.72070313","'90.08789063","'90.52734375","'89.55078125","'90.42968750","'89.84375000",
"'43.89648438","'91.50390625","'89.25781250","'90.67382813","'91.06445313","'90.08789063","'90.96679688","'90.42968750",
"'43.43261719","'90.52734375","'88.33007813","'89.74609375","'90.13671875","'89.16015625","'90.03906250","'89.50195313",
"'44.92187500","'93.65234375","'91.40625000","'92.82226563","'93.21289063","'92.23632813","'93.11523438","'92.57812500",
