"'LOWER SECTION","'","'","'","'","'","'","'",
"'3 of a Kind","'Add total of all dice","'21","'23","'23","'0","'20","'24",
"'4 of a Kind","'Add total of all dice","'24","'0","'0","'0","'0","'29",
"'Full House","'SCORE 25","'25","'25","'25","'0","'0","'25",
"'SM Straight Sequence of 4","'SCORE 30","'30","'30","'0","'30","'30","'30",
"'LG Straight Sequence of 5","'SCORE 40","'40","'40","'40","'40","'40","'40",
"'YAHTZEE 5 of a Kind","'SCORE 50","'0","'","'0","'50","'0","'0",
"'Chance","'Score total of all dice","'23","'I'm","'23","'18","'21","'29",
"'YAHTZEE","'X FOR EACH BONUS","'","'","'","'","'","'",
"'BONUS","'SCORE 100 PER X","'","'","'","'","'","'",
"'TOTAL Of Lower Section","'","'163","'137","'111","'138","'111","'177",
"'TOTAL Of Upper Section","'","'107","'105","'99","'106","'52","'108",
"'GRAND TOTAL","'","'270","'242","'210","'244","'163","'285",
,,,,,,,

'Confidence Scores % (Table Cell)
""'47.99804688","'45.23925781","'45.23925781","'45.23925781","'45.23925781","'45.23925781","'52.53906250","'52.53906250",
"'47.65625000","'91.25976563","'87.89062500","'89.16015625","'88.18359375","'89.69726563","'88.67187500","'89.30664063",
"'48.02246094","'91.94335938","'88.57421875","'89.89257813","'88.86718750","'90.38085938","'89.35546875","'89.99023438",
"'47.90039063","'91.69921875","'88.33007813","'89.64843750","'88.62304688","'90.13671875","'89.11132813","'89.79492188",
"'46.60644531","'89.25781250","'85.98632813","'87.20703125","'86.23046875","'87.69531250","'86.71875000","'87.35351563",
"'46.16699219","'88.37890625","'85.15625000","'86.37695313","'85.40039063","'86.86523438","'85.88867188","'86.52343750",
"'45.43457031","'86.96289063","'83.78906250","'85.00976563","'84.03320313","'85.49804688","'84.52148438","'85.10742188",
"'44.06738281","'84.37500000","'81.25000000","'82.42187500","'81.49414063","'82.91015625","'81.98242188","'82.56835938",
"'82.91015625","'88.62304688","'85.35156250","'86.62109375","'85.64453125","'87.10937500","'86.13281250","'86.76757813",
"'82.91015625","'75.92773438","'73.14453125","'74.21875000","'73.38867188","'74.65820313","'73.82812500","'74.36523438",
"'46.38671875","'88.81835938","'85.54687500","'86.81640625","'85.83984375","'87.30468750","'86.32812500","'86.96289063",
"'43.70117188","'83.64257813","'80.56640625","'81.73828125","'80.81054688","'82.22656250","'81.29882813","'81.88476563",
"'48.19335938","'92.28515625","'88.91601563","'90.18554688","'89.16015625","'90.72265625","'89.69726563","'90.33203125",
