"'NOT_SELECTED Aces = 1","'Count and add only Aces","'P","'2","'2","'1","'T 4","'T",
"'Twos = 2","'Count and add only Twos","'6","'4","'6","'8","'6","'12",
"'Threes : = 3","'Count and add only Threes","'9","'12","'12","'9","'9","'12",
"'NOT_SELECTED Fours : : = 4","'Count and add only Fours","'12","'8","'16","'12","'12","'12",
"'Fives = 5","'Count and add only Fives","'15","'10 €","'20","'5","'5","'15",
"'Sixes =6","'Count and add only Sixes","'18","'18","'12","'18","'18","'18",
"'TOTAL","'","'62","'54","'68","'53","'54","'60",
"'If total score BONUS is 63 or over","'SCORE 35","'0","'0","'35","'0","'0","'0",
"'TOTAL Of Upper Section","'","'62","'54","'103","'53","'54","'960",
,,,,,,,

'Confidence Scores % (Table Cell)
""'58.59375000","'93.21289063","'91.30859375","'92.87109375","'92.82226563","'92.62695313","'92.77343750","'93.06640625",
"'57.51953125","'91.50390625","'89.59960938","'91.11328125","'91.06445313","'90.86914063","'91.01562500","'91.30859375",
"'57.51953125","'91.50390625","'89.59960938","'91.11328125","'91.06445313","'90.86914063","'91.01562500","'91.30859375",
"'57.56835938","'91.55273438","'89.64843750","'91.16210938","'91.11328125","'90.91796875","'91.06445313","'91.35742188",
"'57.61718750","'91.69921875","'89.79492188","'91.30859375","'91.25976563","'91.06445313","'91.21093750","'91.50390625",
"'57.22656250","'91.06445313","'89.16015625","'90.72265625","'90.67382813","'90.47851563","'90.62500000","'90.86914063",
"'57.03125000","'90.72265625","'88.86718750","'90.38085938","'90.33203125","'90.13671875","'90.28320313","'90.57617188",
"'56.73828125","'90.28320313","'88.37890625","'89.89257813","'89.84375000","'89.69726563","'89.79492188","'90.08789063",
"'58.74023438","'93.45703125","'91.50390625","'93.06640625","'93.01757813","'92.87109375","'93.01757813","'93.26171875",
