"'Aces = 1","'Count and add only Aces","'0","'4","'0","'1","'1","'2",
"'Twos = 2","'Count and add only Twos","'4","'4","'6","'8","'6","'6",
"'Threes = 3","'Count and add only Threes","'120","'12","'12","'9","'6","'6",
"'Fours = 4","'Count and add only Fours","'16","'16","'8","'12","'12","'12",
"'Fives = 5","'Count and add only Fives","'IS","'15","'20","'IS","'20","'IS",
"'Sixes =6","'Count and add only Sixes","'24","'18","'18","'18","'18","'24",
"'TOTAL","'","'71","'69","'64","'63","'63","'65",
"'BONUS If total score is 63 or over","'SCORE 35","'35","'35","'35","'35","'35","'35",
"'TOTAL Of Upper Section","'","'106","'104","'99","'98","'98","'100",
"'LOWER SECTION","'","'","'","'","'","'","'",
"'3 of a Kind","'Add total of all dice","'19","'29","'20","'18","'26","'22",
"'4 of a Kind","'Add total of all dice","'26","'25","'0","'","'","'26",
"'Full House","'SCORE 25","'25","'","'25","'25","'25","'25",
"'SM Straight Sequence of 4","'SCORE 30","'30","'30","'30","'0","'30","'30",
"'LG Straight Sequence of 5","'SCORE 40","'40","'","'40","'40","'0","'40",
"'YAHTZEE 5 of a Kind","'SCORE 50","'0","'0","'50","'0","'so","'o",
"'Chance","'Score total of all dice","'26","'24","'21","'21","'18","'20",
"'YAHTZEE","'X FOR EACH BONUS","'","'","'","'","'","'",
"'BONUS","'SCORE 100 PER X","'","'","'","'","'","'",
"'TOTAL Of Lower Section","'","'166","'108","'186","'104","'149","'163",
"'TOTAL Of Upper Section","'","'106","'104","'99","'98","'98","'100",
"'GRAND TOTAL","'","'272","'212","'285","'202","'247","'263",
"'©1982, 2014 Hasbro,","'","'","'","'","'","'","'",
,,,,,,,

'Confidence Scores % (Table Cell)
""'45.82519531","'92.08984375","'87.06054688","'91.25976563","'91.45507813","'91.69921875","'90.08789063","'92.57812500",
"'45.41015625","'91.25976563","'86.27929688","'90.42968750","'90.62500000","'90.86914063","'89.30664063","'91.74804688",
"'44.79980469","'89.99023438","'85.10742188","'89.16015625","'89.40429688","'89.64843750","'88.03710938","'90.47851563",
"'44.97070313","'90.38085938","'85.44921875","'89.55078125","'89.79492188","'89.99023438","'88.42773438","'90.82031250",
"'45.31250000","'91.01562500","'86.03515625","'90.18554688","'90.42968750","'90.67382813","'89.06250000","'91.50390625",
"'45.21484375","'90.82031250","'85.88867188","'89.99023438","'90.23437500","'90.47851563","'88.86718750","'91.30859375",
"'44.38476563","'89.16015625","'84.32617188","'88.33007813","'88.57421875","'88.81835938","'87.25585938","'89.64843750",
"'44.60449219","'89.64843750","'84.76562500","'88.81835938","'89.06250000","'89.25781250","'87.69531250","'90.08789063",
"'45.62988281","'91.69921875","'86.66992188","'90.82031250","'91.06445313","'91.30859375","'89.69726563","'92.13867188",
"'44.50683594","'45.33691406","'45.33691406","'45.33691406","'45.33691406","'45.33691406","'56.68945313","'56.68945313",
"'44.06738281","'88.52539063","'83.69140625","'87.69531250","'87.93945313","'88.18359375","'86.62109375","'88.96484375",
"'44.16503906","'88.76953125","'83.93554688","'87.93945313","'88.18359375","'88.37890625","'86.81640625","'89.20898438",
"'43.43261719","'87.25585938","'82.51953125","'86.47460938","'86.66992188","'86.91406250","'85.40039063","'87.74414063",
"'42.55371094","'85.49804688","'80.85937500","'84.71679688","'84.96093750","'85.15625000","'83.69140625","'85.93750000",
"'42.38281250","'85.15625000","'80.51757813","'84.37500000","'84.57031250","'84.81445313","'83.30078125","'85.59570313",
"'43.04199219","'86.47460938","'81.78710938","'85.69335938","'85.88867188","'86.13281250","'84.61914063","'86.91406250",
"'39.79492188","'79.98046875","'75.58593750","'79.24804688","'79.44335938","'79.63867188","'78.22265625","'80.37109375",
"'84.47265625","'77.58789063","'73.38867188","'76.90429688","'77.09960938","'77.29492188","'75.92773438","'78.02734375",
"'84.47265625","'58.54492188","'55.32226563","'58.00781250","'58.15429688","'58.30078125","'57.27539063","'58.83789063",
"'42.45605469","'85.30273438","'80.61523438","'84.52148438","'84.71679688","'84.96093750","'83.44726563","'85.74218750",
"'40.25878906","'80.90820313","'76.46484375","'80.12695313","'80.37109375","'80.56640625","'79.15039063","'81.29882813",
"'42.62695313","'85.64453125","'80.95703125","'84.86328125","'85.10742188","'85.30273438","'83.78906250","'86.08398438",
"'46.28906250","'46.28906250","'46.28906250","'46.28906250","'46.28906250","'46.28906250","'34.25292969","'34.25292969",
