"'LOWER SECTION","'","'","'","'","'","'","'",
"'3 of a Kind","'Add total of all dice","'23","'16","'25","'20","'25","'23",
"'4 of a Kind","'Add total of all dice","'0","'0","'0","'0","'0","'17",
"'Full House","'SCORE 25","'25","'25","'25","'0","'WS","'25",
"'SM Straight Sequence of 4","'SCORE 30","'30","'30","'30","'30","'30","'30",
"'LG Straight Sequence of 5","'SCORE 40","'40","'40","'40","'40","'40","'40",
"'YAHTZEE 5 of a Kind","'SCORE 50","'50","'","'50","'so","'0","'0",
"'Chance","'Score total of all dice","'21","'20","'22","'22","'18","'21",
"'YAHTZEE","'X FOR EACH BONUS","'","'","'","'","'","'",
"'BONUS","'SCORE 100 PER X","'","'","'","'","'","'",
"'TOTAL Of Lower Section","'","'189","'131","'192","'162","'","'",
"'TOTAL Of Upper Section","'","'100","'100","'101","'99","'138","'156",
"'GRAND TOTAL","'","'289","'231","'293","'261","'60","'103",
"'1982, 2014 Hasbro,","'","'","'","'","'","'198","'259",
,,,,,,,

'Confidence Scores % (Table Cell)
""'45.31250000","'41.96777344","'41.96777344","'41.96777344","'41.11328125","'41.11328125","'55.66406250","'55.66406250",
"'45.31250000","'84.86328125","'83.44726563","'85.93750000","'86.08398438","'86.86523438","'85.83984375","'80.76171875",
"'45.70312500","'85.59570313","'84.17968750","'86.66992188","'86.81640625","'87.59765625","'86.57226563","'81.44531250",
"'45.53222656","'85.30273438","'83.88671875","'86.37695313","'86.47460938","'87.30468750","'86.27929688","'81.15234375",
"'45.50781250","'85.25390625","'83.83789063","'86.32812500","'86.42578125","'87.25585938","'86.23046875","'81.10351563",
"'45.23925781","'84.71679688","'83.30078125","'85.79101563","'85.93750000","'86.71875000","'85.69335938","'80.61523438",
"'44.33593750","'83.05664063","'81.64062500","'84.08203125","'84.22851563","'85.00976563","'83.98437500","'79.00390625",
"'43.11523438","'80.71289063","'79.39453125","'81.73828125","'81.88476563","'82.61718750","'81.64062500","'76.80664063",
"'92.08984375","'74.21875000","'72.94921875","'75.14648438","'75.24414063","'75.92773438","'75.04882813","'70.60546875",
"'92.08984375","'65.91796875","'64.79492188","'66.69921875","'66.84570313","'67.43164063","'66.65039063","'62.69531250",
"'44.58007813","'83.49609375","'82.12890625","'84.57031250","'84.66796875","'85.44921875","'84.47265625","'79.44335938",
"'42.72460938","'79.98046875","'78.66210938","'81.00585938","'81.10351563","'81.88476563","'80.90820313","'76.12304688",
"'45.45898438","'85.15625000","'83.74023438","'86.23046875","'86.37695313","'87.15820313","'86.13281250","'81.00585938",
"'60.00976563","'60.00976563","'60.00976563","'60.00976563","'60.00976563","'60.00976563","'71.53320313","'67.28515625",
