"'Aces = 1","'Count and add only Aces","'I","'4","'K","'3","'T","'3",
"'Twos = 2","'Count and add only Twos","'6","'6","'6","'8","'4","'6",
"'Threes = 3","'Count and add only Threes","'9","'6","'9","'9","'9","'6",
"'Fours :: = 4","'Count and add only Fours","'8","'12","'16","'12","'12","'16",
"'Fives = 5","'Count and add only Fives","'20","'15","'15","'15","'20","'20",
"'Sixes = 6","'Count and add only Sixes","'18","'24","'18","'18","'18","'12",
"'TOTAL","'","'62","'67","'66","'65","'64","'63",
"'If total score BONUS is 63 or over","'SCORE 35","'0","'35","'35","'35","'35","'35",
"'TOTAL Of Upper Section","'-","'62","'102","'101","'100","'99","'98",
,,,,,,,

'Confidence Scores % (Table Cell)
""'48.26660156","'91.94335938","'90.23437500","'91.21093750","'91.45507813","'91.35742188","'91.65039063","'91.35742188",
"'47.19238281","'89.89257813","'88.23242188","'89.16015625","'89.40429688","'89.30664063","'89.59960938","'89.30664063",
"'47.36328125","'90.23437500","'88.52539063","'89.50195313","'89.74609375","'89.64843750","'89.89257813","'89.64843750",
"'47.07031250","'89.69726563","'87.98828125","'88.96484375","'89.16015625","'89.06250000","'89.35546875","'89.06250000",
"'47.14355469","'89.79492188","'88.13476563","'89.06250000","'89.30664063","'89.20898438","'89.50195313","'89.20898438",
"'47.48535156","'90.47851563","'88.76953125","'89.74609375","'89.94140625","'89.89257813","'90.13671875","'89.89257813",
"'47.38769531","'90.28320313","'88.57421875","'89.55078125","'89.79492188","'89.69726563","'89.94140625","'89.69726563",
"'47.02148438","'89.59960938","'87.89062500","'88.86718750","'89.06250000","'89.01367188","'89.25781250","'89.01367188",
"'48.87695313","'93.11523438","'91.35742188","'92.38281250","'92.62695313","'92.52929688","'92.77343750","'92.52929688",
