"'NOT_SELECTED Aces = 1","'Count and add only Aces","'4","'3","'3","'2","'I","'4",
"'NOT_SELECTED Twos = 2","'Count and add only Twos","'8","'6","'4","'4","'6","'2",
"'SELECTED Threes = 3","'Count and add only Threes","'6","'6","'9","'6","'9","'12",
"'NOT_SELECTED Fours = 4","'Count and add only Fours","'16","'16","'12","'8","'12","'12",
"'SELECTED Fives :- = 5","'Count and add only Fives","'15","'10","'20","'IS","'IS","'15",
"'NOT_SELECTED Sixes = 6","'Count and add only Sixes","'18","'24","'18","'24","'24","'18",
"'TOTAL","'","'67","'65","'66","'59","'67","'63",
"'If total score BONUS is 63 or over","'SCORE 35","'35","'35","'35","'","'35","'35",
"'TOTAL Of Upper Section","'","'102","'100","'101","'59","'102","'98",
,,,,,,,

'Confidence Scores % (Table Cell)
""'47.70507813","'92.82226563","'90.82031250","'92.43164063","'92.18750000","'91.99218750","'91.84570313","'92.08984375",
"'46.72851563","'90.91796875","'89.01367188","'90.57617188","'90.33203125","'90.13671875","'89.99023438","'90.23437500",
"'46.75292969","'90.96679688","'89.01367188","'90.62500000","'90.38085938","'90.18554688","'90.03906250","'90.28320313",
"'46.60644531","'90.67382813","'88.76953125","'90.33203125","'90.08789063","'89.89257813","'89.79492188","'89.99023438",
"'46.67968750","'90.82031250","'88.91601563","'90.47851563","'90.23437500","'90.03906250","'89.89257813","'90.13671875",
"'46.36230469","'90.23437500","'88.28125000","'89.84375000","'89.64843750","'89.45312500","'89.30664063","'89.55078125",
"'46.77734375","'91.01562500","'89.06250000","'90.67382813","'90.42968750","'90.23437500","'90.08789063","'90.33203125",
"'46.16699219","'89.79492188","'87.89062500","'89.45312500","'89.20898438","'89.01367188","'88.91601563","'89.11132813",
"'48.38867188","'94.14062500","'92.13867188","'93.75000000","'93.50585938","'93.31054688","'93.16406250","'93.40820313",
