"'LOWER SECTION","'","'","'","'","'","'","'",
"'3 of a Kind","'Add total of all dice","'24","'0","'24","'21","'23","'22",
"'4 of a Kind","'Add total of all dice","'0","'24","'25","'29","'0","'26",
"'Full House","'SCORE 25","'25","'25","'25","'25","'25","'0",
"'SM Straight Sequence of 4","'SCORE 30","'30","'30","'30","'30","'30","'30",
"'LG Straight Sequence of 5","'SCORE 40","'40","'40","'40","'40","'0","'",
"'YAHTZEE 5 of a Kind","'SCORE 50","'","'","'0","'0","'","'o",
"'Chance","'Score total of all dice","'19","'19","'22","'24","'21","'16",
"'YAHTZEE","'X FOR EACH BONUS","'","'","'","'","'","'",
"'BONUS","'SCORE 100 PER X","'","'","'","'","'","'",
"'TOTAL Of Lower Section","'","'138","'138","'166","'169","'99","'94",
"'TOTAL Of Upper Section","'","'99","'100","'102","'100","'59","'99",
"'GRAND TOTAL","'","'237","'238","'268","'269","'158","'193",
"'","'","'","'","'","'","'","'",
,,,,,,,

'Confidence Scores % (Table Cell)
""'46.60644531","'66.25976563","'66.25976563","'66.25976563","'63.76953125","'63.76953125","'68.06640625","'68.06640625",
"'46.77734375","'88.81835938","'87.89062500","'88.47656250","'90.28320313","'89.55078125","'87.98828125","'89.01367188",
"'46.80175781","'88.86718750","'87.93945313","'88.52539063","'90.33203125","'89.59960938","'88.03710938","'89.06250000",
"'45.67871094","'86.71875000","'85.83984375","'86.42578125","'88.18359375","'87.45117188","'85.93750000","'86.91406250",
"'45.43457031","'86.27929688","'85.40039063","'85.98632813","'87.69531250","'87.01171875","'85.49804688","'86.47460938",
"'45.53222656","'86.47460938","'85.54687500","'86.13281250","'87.89062500","'87.15820313","'85.64453125","'86.62109375",
"'45.65429688","'86.66992188","'85.79101563","'86.37695313","'88.13476563","'87.40234375","'85.88867188","'86.86523438",
"'45.14160156","'85.74218750","'84.81445313","'85.40039063","'87.15820313","'86.42578125","'84.91210938","'85.88867188",
"'87.06054688","'86.27929688","'85.40039063","'85.98632813","'87.69531250","'87.01171875","'85.49804688","'86.47460938",
"'87.06054688","'70.94726563","'70.21484375","'70.70312500","'72.11914063","'71.53320313","'70.31250000","'71.09375000",
"'46.43554688","'88.18359375","'87.25585938","'87.84179688","'89.64843750","'88.91601563","'87.35351563","'88.33007813",
"'44.99511719","'85.44921875","'84.57031250","'85.15625000","'86.86523438","'86.18164063","'84.66796875","'85.64453125",
"'46.28906250","'87.89062500","'86.96289063","'87.54882813","'89.35546875","'88.62304688","'87.06054688","'88.08593750",
"'29.02832031","'55.07812500","'54.54101563","'54.88281250","'56.00585938","'55.56640625","'54.58984375","'55.22460938",
