"'LOWER SECTION","'","'","'","'","'","'","'",
"'3 of a Kind","'Add total of all dice","'23","'27","'21","'23","'23","'23",
"'4 of a Kind","'Add total of all dice","'26","'28","'18","'0","'21","'17",
"'Full House","'SCORE 25","'25","'25","'25","'25","'","'25",
"'SM Straight Sequence of 4","'SCORE 30","'30","'30","'30","'30","'30","'30",
"'LG Straight Sequence of 5","'SCORE 40","'40","'40","'40","'40","'40","'40",
"'YAHTZEE 5 of a Kind","'SCORE 50","'50","'50","'0","'0","'","'",
"'Chance","'Score total of all dice","'22","'21","'24","'20","'22","'18",
"'YAHTZEE","'X FOR EACH BONUS","'","'X","'","'","'","'",
"'BONUS","'SCORE 100 PER X","'","'","'","'","'","'",
"'TOTAL Of Lower Section","'","'216","'271","'158","'138","'136","'153",
"'TOTAL Of Upper Section","'","'98","'105","'100","'53","'102","'",
"'GRAND TOTAL","'-","'214","'376","'258","'191","'238","'56 209",
"'","'","'","'","'","'","'","'",
,,,,,,,

'Confidence Scores % (Table Cell)
""'46.19140625","'86.71875000","'86.71875000","'86.71875000","'59.81445313","'59.81445313","'58.39843750","'58.39843750",
"'44.60449219","'87.59765625","'84.52148438","'87.59765625","'88.72070313","'87.06054688","'87.01171875","'87.10937500",
"'45.28808594","'88.96484375","'85.83984375","'88.96484375","'90.08789063","'88.37890625","'88.33007813","'88.42773438",
"'45.19042969","'88.76953125","'85.64453125","'88.76953125","'89.89257813","'88.23242188","'88.18359375","'88.28125000",
"'44.62890625","'87.64648438","'84.57031250","'87.64648438","'88.76953125","'87.10937500","'87.06054688","'87.15820313",
"'44.43359375","'87.30468750","'84.22851563","'87.30468750","'88.42773438","'86.71875000","'86.71875000","'86.76757813",
"'43.72558594","'85.88867188","'82.86132813","'85.88867188","'87.01171875","'85.35156250","'85.30273438","'85.40039063",
"'42.84667969","'84.17968750","'81.25000000","'84.17968750","'85.25390625","'83.69140625","'83.64257813","'83.69140625",
"'93.99414063","'80.71289063","'77.88085938","'80.71289063","'81.78710938","'80.22460938","'80.17578125","'80.27343750",
"'93.99414063","'71.38671875","'68.89648438","'71.38671875","'72.31445313","'70.94726563","'70.89843750","'70.99609375",
"'43.87207031","'86.18164063","'83.15429688","'86.18164063","'87.30468750","'85.64453125","'85.59570313","'85.69335938",
"'43.38378906","'85.25390625","'82.27539063","'85.25390625","'86.32812500","'84.71679688","'84.66796875","'84.76562500",
"'44.09179688","'86.62109375","'83.59375000","'86.62109375","'87.74414063","'86.08398438","'86.03515625","'86.13281250",
"'45.99609375","'45.99609375","'45.99609375","'45.99609375","'59.71679688","'58.59375000","'58.59375000","'58.64257813",
