"'Aces = 1","'Count and add only Aces","'I","'2","'1","'","'2","'1",
"'Twos = 2","'Count and add only Twos","'4","'6","'2","'4","'4","'6",
"'Threes = 3","'Count and add only Threes","'9","'9","'6","'9","'912","'12",
"'Fours :: = 4","'Count and add only Fours","'12","'16","'16","'8","'12","'4",
"'Fives : = 5","'Count and add only Fives","'20","'20","'20","'20","'15","'15",
"'Sixes = 6","'Count and add only Sixes","'24","'18","'18","'24","'24","'24",
"'TOTAL","'","'70","'71","'63","'66","'66","'62",
"'BONUS If total score is 63 or over","'SCORE 35","'35","'35","'35","'35","'35","'0",
"'TOTAL Of Upper Section","'","'105","'106","'98","'101","'101","'62",
,,,,,,,

'Confidence Scores % (Table Cell)
""'52.44140625","'92.77343750","'91.11328125","'92.77343750","'93.06640625","'92.04101563","'91.60156250","'92.62695313",
"'50.97656250","'90.13671875","'88.52539063","'90.13671875","'90.42968750","'89.45312500","'89.01367188","'89.99023438",
"'51.07421875","'90.38085938","'88.76953125","'90.38085938","'90.62500000","'89.69726563","'89.20898438","'90.23437500",
"'51.61132813","'91.25976563","'89.64843750","'91.25976563","'91.55273438","'90.57617188","'90.08789063","'91.11328125",
"'51.46484375","'91.01562500","'89.40429688","'91.01562500","'91.30859375","'90.33203125","'89.89257813","'90.86914063",
"'51.66015625","'91.40625000","'89.79492188","'91.40625000","'91.69921875","'90.72265625","'90.23437500","'91.25976563",
"'51.85546875","'91.69921875","'90.03906250","'91.69921875","'91.94335938","'90.96679688","'90.52734375","'91.55273438",
"'51.61132813","'91.25976563","'89.64843750","'91.25976563","'91.55273438","'90.57617188","'90.08789063","'91.11328125",
"'52.68554688","'93.16406250","'91.50390625","'93.16406250","'93.45703125","'92.48046875","'91.99218750","'93.06640625",
