"'LOWER SECTION","'","'","'","'","'","'","'",
"'3 of a Kind","'Add total of all dice","'0","'25","'28","'28","'26","'26",
"'4 of a Kind","'Add total of all dice","'27","'29","'14","'0","'","'0",
"'Full House","'SCORE 25","'25","'25","'0","'0","'25","'25",
"'SM Straight Sequence of 4","'SCORE 30","'30","'30","'30","'30","'0","'30",
"'LG Straight Sequence of 5","'SCORE 40","'40","'40","'40","'40","'0","'0",
"'YAHTZEE 5 of a Kind","'SCORE 50","'0","'50","'0","'0","'50","'",
"'Chance","'Score total of all dice","'25","'21","'23","'24","'21","'17",
"'YAHTZEE","'X FOR EACH BONUS","'","'","'","'","'","'",
"'BONUS","'SCORE 100 PER X","'","'","'","'","'","'",
"'TOTAL Of Lower Section","'","'147","'220","'135","'122","'122","'98",
"'TOTAL Of Upper Section","'","'99","'104","'98","'99","'62","'60",
"'GRAND TOTAL","'","'246","'324","'233","'221","'184","'158",
,,,,,,,

'Confidence Scores % (Table Cell)
""'49.09667969","'66.99218750","'66.99218750","'66.99218750","'64.94140625","'64.94140625","'74.70703125","'74.70703125",
"'48.60839844","'93.06640625","'90.57617188","'91.50390625","'89.94140625","'89.20898438","'89.84375000","'90.08789063",
"'48.70605469","'93.26171875","'90.77148438","'91.69921875","'90.13671875","'89.40429688","'90.03906250","'90.28320313",
"'48.53515625","'92.91992188","'90.42968750","'91.35742188","'89.84375000","'89.06250000","'89.74609375","'89.94140625",
"'47.53417969","'91.01562500","'88.57421875","'89.50195313","'87.98828125","'87.25585938","'87.89062500","'88.13476563",
"'47.19238281","'90.38085938","'87.93945313","'88.81835938","'87.35351563","'86.62109375","'87.25585938","'87.45117188",
"'47.70507813","'91.35742188","'88.91601563","'89.79492188","'88.28125000","'87.54882813","'88.23242188","'88.42773438",
"'44.48242188","'85.15625000","'82.86132813","'83.74023438","'82.32421875","'81.64062500","'82.22656250","'82.42187500",
"'93.16406250","'87.35351563","'85.00976563","'85.88867188","'84.42382813","'83.74023438","'84.32617188","'84.57031250",
"'93.16406250","'81.29882813","'79.10156250","'79.93164063","'78.56445313","'77.92968750","'78.51562500","'78.71093750",
"'46.60644531","'89.20898438","'86.81640625","'87.69531250","'86.23046875","'85.49804688","'86.13281250","'86.37695313",
"'45.94726563","'87.98828125","'85.59570313","'86.47460938","'85.00976563","'84.32617188","'84.96093750","'85.15625000",
"'48.55957031","'92.96875000","'90.47851563","'91.40625000","'89.84375000","'89.11132813","'89.79492188","'89.99023438",
