"'NOT_SELECTED Aces = 1","'Count and add only Aces","'","'1","'the 2","'1","'2","'4",
"'NOT_SELECTED Twos = 2","'Count and add only Twos","'4","'4","'4","'6","'4","'6",
"'NOT_SELECTED Threes = 3","'Count and add only Threes","'9","'9","'6","'12","'12","'9",
"'NOT_SELECTED Fours : : 4","'Count and add only Fours","'12","'12","'12","'12","'12","'16",
"'NOT_SELECTED Fives = 5","'Count and add only Fives","'IS","'5","'15","'IS","'15","'10",
"'NOT_SELECTED Sixes =6","'Count and add only Sixes","'24","'24","'24","'224","'24","'18",
"'TOTAL","'","'65","'55","'63","'70","'69","'63",
"'If total score BONUS is 63 or over","'SCORE 35","'35","'0","'35","'35","'35","'35",
"'TOTAL Of Upper Section","'","'100","'55","'98","'105","'104","'98",
,,,,,,,

'Confidence Scores % (Table Cell)
""'47.85156250","'92.77343750","'90.38085938","'92.48046875","'92.38281250","'91.79687500","'91.79687500","'91.11328125",
"'46.97265625","'91.06445313","'88.72070313","'90.77148438","'90.72265625","'90.13671875","'90.08789063","'89.45312500",
"'46.48437500","'90.13671875","'87.79296875","'89.84375000","'89.74609375","'89.20898438","'89.16015625","'88.52539063",
"'46.63085938","'90.42968750","'88.08593750","'90.13671875","'90.03906250","'89.50195313","'89.45312500","'88.81835938",
"'46.80175781","'90.72265625","'88.37890625","'90.47851563","'90.38085938","'89.84375000","'89.79492188","'89.11132813",
"'47.14355469","'91.40625000","'89.01367188","'91.11328125","'91.01562500","'90.47851563","'90.42968750","'89.79492188",
"'47.14355469","'91.40625000","'89.01367188","'91.11328125","'91.01562500","'90.47851563","'90.42968750","'89.79492188",
"'46.36230469","'89.89257813","'87.54882813","'89.59960938","'89.55078125","'88.96484375","'88.91601563","'88.28125000",
"'48.21777344","'93.50585938","'91.11328125","'93.21289063","'93.11523438","'92.57812500","'92.52929688","'91.84570313",
