"'Aces = 1","'Count and add only Aces","'V &","'of","'+ 2","'T","'","'I",
"'Twos = 2","'Count and add only Twos","'4","'4","'4","'4","'8","'2",
"'Threes = 3","'Count and add only Threes","'9","'12","'12","'9","'12","'6",
"'Fours = 4","'Count and add only Fours","'16","'12","'12","'16","'12","'4",
"'Fives : = 5","'Count and add only Fives","'20","'15","'15","'10","'15","'15",
"'Sixes = 6","'Count and add only Sixes","'18","'24","'6","'18","'24","'30",
"'TOTAL","'","'67","'67","'51","'58","'71","'58",
"'BONUS If total score is 63 or over","'SCORE 35","'35","'35","'0","'0","'35","'0",
"'TOTAL Of Upper Section","'","'102","'102","'51","'58","'106","'58",
,,,,,,,

'Confidence Scores % (Table Cell)
""'44.55566406","'93.84765625","'91.55273438","'93.21289063","'93.26171875","'93.06640625","'92.82226563","'92.38281250",
"'43.23730469","'91.06445313","'88.86718750","'90.47851563","'90.52734375","'90.33203125","'90.03906250","'89.64843750",
"'43.01757813","'90.62500000","'88.42773438","'90.03906250","'90.08789063","'89.89257813","'89.64843750","'89.20898438",
"'43.50585938","'91.65039063","'89.40429688","'91.01562500","'91.06445313","'90.86914063","'90.62500000","'90.18554688",
"'43.40820313","'91.45507813","'89.20898438","'90.82031250","'90.86914063","'90.72265625","'90.42968750","'89.99023438",
"'43.55468750","'91.69921875","'89.50195313","'91.11328125","'91.16210938","'90.96679688","'90.72265625","'90.28320313",
"'43.72558594","'92.08984375","'89.84375000","'91.50390625","'91.55273438","'91.35742188","'91.06445313","'90.67382813",
"'42.65136719","'89.84375000","'87.64648438","'89.25781250","'89.30664063","'89.11132813","'88.81835938","'88.42773438",
"'44.82421875","'94.43359375","'92.13867188","'93.79882813","'93.84765625","'93.65234375","'93.35937500","'92.91992188",
