"'Aces = 1","'Count and add only Aces","'H","'2","'1","'","'","'1",
"'NOT_SELECTED Twos =2","'Count and add only Twos","'4","'4","'4","'6","'6","'8",
"'Threes = 3","'Count and add only Threes","'12","'12","'9","'9","'6","'9",
"'NOT_SELECTED Fours 4","'Count and add only Fours","'12","'12","'16","'12","'12","'12",
"'Fives = 5","'Count and add only Fives","'15","'15","'IS","'IS","'15","'10",
"'Sixes =6","'Count and add only Sixes","'18","'12","'24","'18","'18","'24",
"'TOTAL","'","'62","'57","'69","'62","'58","'64",
"'If total score BONUS is 63 or over","'SCORE 35","'","'/","'35","'","'&","'35",
"'TOTAL Of Upper Section","'","'62","'57","'104","'62","'58","'99",
,,,,,,,

'Confidence Scores % (Table Cell)
""'45.84960938","'92.87109375","'90.42968750","'91.79687500","'91.60156250","'91.55273438","'91.74804688","'92.96875000",
"'44.65332031","'90.47851563","'88.13476563","'89.45312500","'89.20898438","'89.16015625","'89.40429688","'90.57617188",
"'44.70214844","'90.57617188","'88.23242188","'89.55078125","'89.30664063","'89.25781250","'89.50195313","'90.62500000",
"'45.04394531","'91.25976563","'88.91601563","'90.23437500","'89.99023438","'89.94140625","'90.18554688","'91.35742188",
"'44.62890625","'90.42968750","'88.08593750","'89.40429688","'89.16015625","'89.11132813","'89.35546875","'90.52734375",
"'45.14160156","'91.45507813","'89.06250000","'90.42968750","'90.18554688","'90.13671875","'90.38085938","'91.55273438",
"'44.94628906","'91.06445313","'88.72070313","'90.03906250","'89.84375000","'89.79492188","'89.99023438","'91.16210938",
"'44.28710938","'89.69726563","'87.40234375","'88.72070313","'88.47656250","'88.42773438","'88.67187500","'89.79492188",
"'45.67871094","'92.52929688","'90.13671875","'91.50390625","'91.25976563","'91.21093750","'91.45507813","'92.62695313",
